Student ID,Age,Gender,Learning Disabilities,Enrollment Date,Subscription Type,Cumulative Learning Progress (%),Retention Rate (weekly),Retention Rate (monthly),Time to Master Key Concepts,Math,Science,History,English,Geography,Quiz Session Date,Quiz ID,Quiz Topic/Subject,Quiz Score,Time Spent on Quiz,Flashcards Used,Flashcard Accuracy,Total Active Sessions (weekly),Session Duration,Device Used,Satisfaction Rating,Feedback Type,Date of Feedback,Comments/Sentiment
a793b629-7b7e-4161-a505-ddb9b414a1ba,34,Male,Non-ND,2020-12-17,Premium,77.70497503985035,0.6487603370452291,0.6190053752468949,30,77.92097515644137,75.03934411141164,74.8251684209421,60.705052164828366,80.64094139039969,2025-07-14,Q12,English,63,6,Yes,77.0,2,66,Desktop,,,,
a793b629-7b7e-4161-a505-ddb9b414a1ba,34,Male,Non-ND,2020-12-17,Premium,77.70497503985035,0.6487603370452291,0.6190053752468949,30,77.92097515644137,75.03934411141164,74.8251684209421,60.705052164828366,80.64094139039969,2025-03-13,Q4,Geography,50,21,No,93.0,2,141,Desktop,,,,
a793b629-7b7e-4161-a505-ddb9b414a1ba,34,Male,Non-ND,2020-12-17,Premium,77.70497503985035,0.6487603370452291,0.6190053752468949,30,77.92097515644137,75.03934411141164,74.8251684209421,60.705052164828366,80.64094139039969,2025-06-05,Q10,History,91,24,No,62.0,2,176,Mobile,,,,
a793b629-7b7e-4161-a505-ddb9b414a1ba,34,Male,Non-ND,2020-12-17,Premium,77.70497503985035,0.6487603370452291,0.6190053752468949,30,77.92097515644137,75.03934411141164,74.8251684209421,60.705052164828366,80.64094139039969,2025-08-09,Q18,English,51,20,No,83.0,4,89,Mobile,,,,
a793b629-7b7e-4161-a505-ddb9b414a1ba,34,Male,Non-ND,2020-12-17,Premium,77.70497503985035,0.6487603370452291,0.6190053752468949,30,77.92097515644137,75.03934411141164,74.8251684209421,60.705052164828366,80.64094139039969,2025-06-14,Q2,Geography,76,7,Yes,,4,56,Mobile,,,,
a793b629-7b7e-4161-a505-ddb9b414a1ba,34,Male,Non-ND,2020-12-17,Premium,77.70497503985035,0.6487603370452291,0.6190053752468949,30,77.92097515644137,75.03934411141164,74.8251684209421,60.705052164828366,80.64094139039969,2025-04-11,Q14,History,63,7,No,64.0,3,42,Mobile,,,,
a793b629-7b7e-4161-a505-ddb9b414a1ba,34,Male,Non-ND,2020-12-17,Premium,77.70497503985035,0.6487603370452291,0.6190053752468949,30,77.92097515644137,75.03934411141164,74.8251684209421,60.705052164828366,80.64094139039969,2025-05-23,Q7,History,82,23,Yes,98.0,4,143,Desktop,,,,
a793b629-7b7e-4161-a505-ddb9b414a1ba,34,Male,Non-ND,2020-12-17,Premium,77.70497503985035,0.6487603370452291,0.6190053752468949,30,77.92097515644137,75.03934411141164,74.8251684209421,60.705052164828366,80.64094139039969,2025-02-04,Q3,Geography,97,9,Yes,88.0,4,172,Mobile,,,,
a793b629-7b7e-4161-a505-ddb9b414a1ba,34,Male,Non-ND,2020-12-17,Premium,77.70497503985035,0.6487603370452291,0.6190053752468949,30,77.92097515644137,75.03934411141164,74.8251684209421,60.705052164828366,80.64094139039969,2025-06-01,Q19,English,64,11,Yes,80.0,2,36,Mobile,,,,
a793b629-7b7e-4161-a505-ddb9b414a1ba,34,Male,Non-ND,2020-12-17,Premium,77.70497503985035,0.6487603370452291,0.6190053752468949,30,77.92097515644137,75.03934411141164,74.8251684209421,60.705052164828366,80.64094139039969,2025-07-04,Q4,History,55,15,No,,2,115,Desktop,,,,
a793b629-7b7e-4161-a505-ddb9b414a1ba,34,Male,Non-ND,2020-12-17,Premium,77.70497503985035,0.6487603370452291,0.6190053752468949,30,77.92097515644137,75.03934411141164,74.8251684209421,60.705052164828366,80.64094139039969,2025-04-12,Q14,Math,62,18,Yes,,4,73,Mobile,,,,
a793b629-7b7e-4161-a505-ddb9b414a1ba,34,Male,Non-ND,2020-12-17,Premium,77.70497503985035,0.6487603370452291,0.6190053752468949,30,77.92097515644137,75.03934411141164,74.8251684209421,60.705052164828366,80.64094139039969,2025-03-04,Q5,Math,52,14,No,76.0,4,167,Mobile,,,,
a793b629-7b7e-4161-a505-ddb9b414a1ba,34,Male,Non-ND,2020-12-17,Premium,77.70497503985035,0.6487603370452291,0.6190053752468949,30,77.92097515644137,75.03934411141164,74.8251684209421,60.705052164828366,80.64094139039969,2025-05-25,Q17,Geography,94,23,No,,2,156,Mobile,,,,
a793b629-7b7e-4161-a505-ddb9b414a1ba,34,Male,Non-ND,2020-12-17,Premium,77.70497503985035,0.6487603370452291,0.6190053752468949,30,77.92097515644137,75.03934411141164,74.8251684209421,60.705052164828366,80.64094139039969,2025-03-27,Q6,Geography,66,7,No,99.0,3,54,Mobile,,,,
a793b629-7b7e-4161-a505-ddb9b414a1ba,34,Male,Non-ND,2020-12-17,Premium,77.70497503985035,0.6487603370452291,0.6190053752468949,30,77.92097515644137,75.03934411141164,74.8251684209421,60.705052164828366,80.64094139039969,2025-04-15,Q13,Science,68,6,No,,2,130,Desktop,,,,
a793b629-7b7e-4161-a505-ddb9b414a1ba,34,Male,Non-ND,2020-12-17,Premium,77.70497503985035,0.6487603370452291,0.6190053752468949,30,77.92097515644137,75.03934411141164,74.8251684209421,60.705052164828366,80.64094139039969,2025-08-10,Q19,Science,81,10,Yes,64.0,2,147,Desktop,,,,
a793b629-7b7e-4161-a505-ddb9b414a1ba,34,Male,Non-ND,2020-12-17,Premium,77.70497503985035,0.6487603370452291,0.6190053752468949,30,77.92097515644137,75.03934411141164,74.8251684209421,60.705052164828366,80.64094139039969,2025-04-06,Q4,Math,57,12,No,81.0,2,60,Mobile,,,,
a793b629-7b7e-4161-a505-ddb9b414a1ba,34,Male,Non-ND,2020-12-17,Premium,77.70497503985035,0.6487603370452291,0.6190053752468949,30,77.92097515644137,75.03934411141164,74.8251684209421,60.705052164828366,80.64094139039969,2025-04-02,Q6,Math,69,22,No,94.0,4,81,Desktop,,,,
a793b629-7b7e-4161-a505-ddb9b414a1ba,34,Male,Non-ND,2020-12-17,Premium,77.70497503985035,0.6487603370452291,0.6190053752468949,30,77.92097515644137,75.03934411141164,74.8251684209421,60.705052164828366,80.64094139039969,2025-06-21,Q8,Math,57,6,Yes,,4,58,Mobile,,,,
a793b629-7b7e-4161-a505-ddb9b414a1ba,34,Male,Non-ND,2020-12-17,Premium,77.70497503985035,0.6487603370452291,0.6190053752468949,30,77.92097515644137,75.03934411141164,74.8251684209421,60.705052164828366,80.64094139039969,2025-06-01,Q7,English,94,20,Yes,74.0,3,166,Mobile,,,,
a793b629-7b7e-4161-a505-ddb9b414a1ba,34,Male,Non-ND,2020-12-17,Premium,77.70497503985035,0.6487603370452291,0.6190053752468949,30,77.92097515644137,75.03934411141164,74.8251684209421,60.705052164828366,80.64094139039969,2025-08-06,Q11,Geography,87,18,No,,3,48,Mobile,,,,
a793b629-7b7e-4161-a505-ddb9b414a1ba,34,Male,Non-ND,2020-12-17,Premium,77.70497503985035,0.6487603370452291,0.6190053752468949,30,77.92097515644137,75.03934411141164,74.8251684209421,60.705052164828366,80.64094139039969,2025-04-28,Q9,English,50,8,No,,2,81,Desktop,,,,
a793b629-7b7e-4161-a505-ddb9b414a1ba,34,Male,Non-ND,2020-12-17,Premium,77.70497503985035,0.6487603370452291,0.6190053752468949,30,77.92097515644137,75.03934411141164,74.8251684209421,60.705052164828366,80.64094139039969,2025-01-30,Q17,Science,82,17,No,80.0,2,133,Desktop,,,,
c2237042-38e9-4157-84b6-078f2e3a1c16,29,Male,ND,2022-12-23,Free,84.23818571950592,0.7080508212661378,0.7316861084547317,30,82.46425573969717,58.85279571356225,63.7829958338591,63.635266824120805,59.66846453397062,2025-05-26,Q13,Science,99,19,Yes,,4,75,Desktop,5.0,Feature Request,2025-05-03,Neutral
c2237042-38e9-4157-84b6-078f2e3a1c16,29,Male,ND,2022-12-23,Free,84.23818571950592,0.7080508212661378,0.7316861084547317,30,82.46425573969717,58.85279571356225,63.7829958338591,63.635266824120805,59.66846453397062,2025-05-26,Q13,Science,99,19,Yes,,4,75,Desktop,3.0,Suggestion,2025-06-17,Negative
c2237042-38e9-4157-84b6-078f2e3a1c16,29,Male,ND,2022-12-23,Free,84.23818571950592,0.7080508212661378,0.7316861084547317,30,82.46425573969717,58.85279571356225,63.7829958338591,63.635266824120805,59.66846453397062,2025-03-12,Q3,Geography,54,7,Yes,79.0,2,99,Mobile,5.0,Feature Request,2025-05-03,Neutral
c2237042-38e9-4157-84b6-078f2e3a1c16,29,Male,ND,2022-12-23,Free,84.23818571950592,0.7080508212661378,0.7316861084547317,30,82.46425573969717,58.85279571356225,63.7829958338591,63.635266824120805,59.66846453397062,2025-03-12,Q3,Geography,54,7,Yes,79.0,2,99,Mobile,3.0,Suggestion,2025-06-17,Negative
c2237042-38e9-4157-84b6-078f2e3a1c16,29,Male,ND,2022-12-23,Free,84.23818571950592,0.7080508212661378,0.7316861084547317,30,82.46425573969717,58.85279571356225,63.7829958338591,63.635266824120805,59.66846453397062,2025-01-14,Q19,Math,50,14,No,,4,125,Desktop,5.0,Feature Request,2025-05-03,Neutral
c2237042-38e9-4157-84b6-078f2e3a1c16,29,Male,ND,2022-12-23,Free,84.23818571950592,0.7080508212661378,0.7316861084547317,30,82.46425573969717,58.85279571356225,63.7829958338591,63.635266824120805,59.66846453397062,2025-01-14,Q19,Math,50,14,No,,4,125,Desktop,3.0,Suggestion,2025-06-17,Negative
c2237042-38e9-4157-84b6-078f2e3a1c16,29,Male,ND,2022-12-23,Free,84.23818571950592,0.7080508212661378,0.7316861084547317,30,82.46425573969717,58.85279571356225,63.7829958338591,63.635266824120805,59.66846453397062,2025-03-18,Q9,Geography,59,21,No,67.0,3,162,Mobile,5.0,Feature Request,2025-05-03,Neutral
c2237042-38e9-4157-84b6-078f2e3a1c16,29,Male,ND,2022-12-23,Free,84.23818571950592,0.7080508212661378,0.7316861084547317,30,82.46425573969717,58.85279571356225,63.7829958338591,63.635266824120805,59.66846453397062,2025-03-18,Q9,Geography,59,21,No,67.0,3,162,Mobile,3.0,Suggestion,2025-06-17,Negative
c2237042-38e9-4157-84b6-078f2e3a1c16,29,Male,ND,2022-12-23,Free,84.23818571950592,0.7080508212661378,0.7316861084547317,30,82.46425573969717,58.85279571356225,63.7829958338591,63.635266824120805,59.66846453397062,2025-01-30,Q5,English,63,17,No,60.0,3,92,Desktop,5.0,Feature Request,2025-05-03,Neutral
c2237042-38e9-4157-84b6-078f2e3a1c16,29,Male,ND,2022-12-23,Free,84.23818571950592,0.7080508212661378,0.7316861084547317,30,82.46425573969717,58.85279571356225,63.7829958338591,63.635266824120805,59.66846453397062,2025-01-30,Q5,English,63,17,No,60.0,3,92,Desktop,3.0,Suggestion,2025-06-17,Negative
c2237042-38e9-4157-84b6-078f2e3a1c16,29,Male,ND,2022-12-23,Free,84.23818571950592,0.7080508212661378,0.7316861084547317,30,82.46425573969717,58.85279571356225,63.7829958338591,63.635266824120805,59.66846453397062,2025-01-03,Q16,Math,86,11,Yes,67.0,4,115,Mobile,5.0,Feature Request,2025-05-03,Neutral
c2237042-38e9-4157-84b6-078f2e3a1c16,29,Male,ND,2022-12-23,Free,84.23818571950592,0.7080508212661378,0.7316861084547317,30,82.46425573969717,58.85279571356225,63.7829958338591,63.635266824120805,59.66846453397062,2025-01-03,Q16,Math,86,11,Yes,67.0,4,115,Mobile,3.0,Suggestion,2025-06-17,Negative
c2237042-38e9-4157-84b6-078f2e3a1c16,29,Male,ND,2022-12-23,Free,84.23818571950592,0.7080508212661378,0.7316861084547317,30,82.46425573969717,58.85279571356225,63.7829958338591,63.635266824120805,59.66846453397062,2025-03-12,Q13,English,68,14,Yes,72.0,3,85,Desktop,5.0,Feature Request,2025-05-03,Neutral
c2237042-38e9-4157-84b6-078f2e3a1c16,29,Male,ND,2022-12-23,Free,84.23818571950592,0.7080508212661378,0.7316861084547317,30,82.46425573969717,58.85279571356225,63.7829958338591,63.635266824120805,59.66846453397062,2025-03-12,Q13,English,68,14,Yes,72.0,3,85,Desktop,3.0,Suggestion,2025-06-17,Negative
c2237042-38e9-4157-84b6-078f2e3a1c16,29,Male,ND,2022-12-23,Free,84.23818571950592,0.7080508212661378,0.7316861084547317,30,82.46425573969717,58.85279571356225,63.7829958338591,63.635266824120805,59.66846453397062,2025-04-16,Q7,History,79,7,Yes,74.0,4,107,Desktop,5.0,Feature Request,2025-05-03,Neutral
c2237042-38e9-4157-84b6-078f2e3a1c16,29,Male,ND,2022-12-23,Free,84.23818571950592,0.7080508212661378,0.7316861084547317,30,82.46425573969717,58.85279571356225,63.7829958338591,63.635266824120805,59.66846453397062,2025-04-16,Q7,History,79,7,Yes,74.0,4,107,Desktop,3.0,Suggestion,2025-06-17,Negative
c2237042-38e9-4157-84b6-078f2e3a1c16,29,Male,ND,2022-12-23,Free,84.23818571950592,0.7080508212661378,0.7316861084547317,30,82.46425573969717,58.85279571356225,63.7829958338591,63.635266824120805,59.66846453397062,2025-08-05,Q11,English,82,7,No,,4,111,Mobile,5.0,Feature Request,2025-05-03,Neutral
c2237042-38e9-4157-84b6-078f2e3a1c16,29,Male,ND,2022-12-23,Free,84.23818571950592,0.7080508212661378,0.7316861084547317,30,82.46425573969717,58.85279571356225,63.7829958338591,63.635266824120805,59.66846453397062,2025-08-05,Q11,English,82,7,No,,4,111,Mobile,3.0,Suggestion,2025-06-17,Negative
c2237042-38e9-4157-84b6-078f2e3a1c16,29,Male,ND,2022-12-23,Free,84.23818571950592,0.7080508212661378,0.7316861084547317,30,82.46425573969717,58.85279571356225,63.7829958338591,63.635266824120805,59.66846453397062,2025-07-30,Q4,History,55,24,No,,2,108,Desktop,5.0,Feature Request,2025-05-03,Neutral
c2237042-38e9-4157-84b6-078f2e3a1c16,29,Male,ND,2022-12-23,Free,84.23818571950592,0.7080508212661378,0.7316861084547317,30,82.46425573969717,58.85279571356225,63.7829958338591,63.635266824120805,59.66846453397062,2025-07-30,Q4,History,55,24,No,,2,108,Desktop,3.0,Suggestion,2025-06-17,Negative
c2237042-38e9-4157-84b6-078f2e3a1c16,29,Male,ND,2022-12-23,Free,84.23818571950592,0.7080508212661378,0.7316861084547317,30,82.46425573969717,58.85279571356225,63.7829958338591,63.635266824120805,59.66846453397062,2025-08-01,Q2,Science,66,8,No,96.0,3,171,Mobile,5.0,Feature Request,2025-05-03,Neutral
c2237042-38e9-4157-84b6-078f2e3a1c16,29,Male,ND,2022-12-23,Free,84.23818571950592,0.7080508212661378,0.7316861084547317,30,82.46425573969717,58.85279571356225,63.7829958338591,63.635266824120805,59.66846453397062,2025-08-01,Q2,Science,66,8,No,96.0,3,171,Mobile,3.0,Suggestion,2025-06-17,Negative
c2237042-38e9-4157-84b6-078f2e3a1c16,29,Male,ND,2022-12-23,Free,84.23818571950592,0.7080508212661378,0.7316861084547317,30,82.46425573969717,58.85279571356225,63.7829958338591,63.635266824120805,59.66846453397062,2025-05-13,Q10,Geography,85,15,No,71.0,2,89,Mobile,5.0,Feature Request,2025-05-03,Neutral
c2237042-38e9-4157-84b6-078f2e3a1c16,29,Male,ND,2022-12-23,Free,84.23818571950592,0.7080508212661378,0.7316861084547317,30,82.46425573969717,58.85279571356225,63.7829958338591,63.635266824120805,59.66846453397062,2025-05-13,Q10,Geography,85,15,No,71.0,2,89,Mobile,3.0,Suggestion,2025-06-17,Negative
c2237042-38e9-4157-84b6-078f2e3a1c16,29,Male,ND,2022-12-23,Free,84.23818571950592,0.7080508212661378,0.7316861084547317,30,82.46425573969717,58.85279571356225,63.7829958338591,63.635266824120805,59.66846453397062,2025-05-18,Q15,Geography,91,8,Yes,83.0,3,159,Desktop,5.0,Feature Request,2025-05-03,Neutral
c2237042-38e9-4157-84b6-078f2e3a1c16,29,Male,ND,2022-12-23,Free,84.23818571950592,0.7080508212661378,0.7316861084547317,30,82.46425573969717,58.85279571356225,63.7829958338591,63.635266824120805,59.66846453397062,2025-05-18,Q15,Geography,91,8,Yes,83.0,3,159,Desktop,3.0,Suggestion,2025-06-17,Negative
c2237042-38e9-4157-84b6-078f2e3a1c16,29,Male,ND,2022-12-23,Free,84.23818571950592,0.7080508212661378,0.7316861084547317,30,82.46425573969717,58.85279571356225,63.7829958338591,63.635266824120805,59.66846453397062,2025-05-19,Q2,Science,58,9,Yes,73.0,3,172,Mobile,5.0,Feature Request,2025-05-03,Neutral
c2237042-38e9-4157-84b6-078f2e3a1c16,29,Male,ND,2022-12-23,Free,84.23818571950592,0.7080508212661378,0.7316861084547317,30,82.46425573969717,58.85279571356225,63.7829958338591,63.635266824120805,59.66846453397062,2025-05-19,Q2,Science,58,9,Yes,73.0,3,172,Mobile,3.0,Suggestion,2025-06-17,Negative
c2237042-38e9-4157-84b6-078f2e3a1c16,29,Male,ND,2022-12-23,Free,84.23818571950592,0.7080508212661378,0.7316861084547317,30,82.46425573969717,58.85279571356225,63.7829958338591,63.635266824120805,59.66846453397062,2025-04-05,Q2,Geography,92,11,Yes,77.0,4,111,Desktop,5.0,Feature Request,2025-05-03,Neutral
c2237042-38e9-4157-84b6-078f2e3a1c16,29,Male,ND,2022-12-23,Free,84.23818571950592,0.7080508212661378,0.7316861084547317,30,82.46425573969717,58.85279571356225,63.7829958338591,63.635266824120805,59.66846453397062,2025-04-05,Q2,Geography,92,11,Yes,77.0,4,111,Desktop,3.0,Suggestion,2025-06-17,Negative
c2237042-38e9-4157-84b6-078f2e3a1c16,29,Male,ND,2022-12-23,Free,84.23818571950592,0.7080508212661378,0.7316861084547317,30,82.46425573969717,58.85279571356225,63.7829958338591,63.635266824120805,59.66846453397062,2025-04-25,Q8,Geography,64,15,No,83.0,4,154,Desktop,5.0,Feature Request,2025-05-03,Neutral
c2237042-38e9-4157-84b6-078f2e3a1c16,29,Male,ND,2022-12-23,Free,84.23818571950592,0.7080508212661378,0.7316861084547317,30,82.46425573969717,58.85279571356225,63.7829958338591,63.635266824120805,59.66846453397062,2025-04-25,Q8,Geography,64,15,No,83.0,4,154,Desktop,3.0,Suggestion,2025-06-17,Negative
c2237042-38e9-4157-84b6-078f2e3a1c16,29,Male,ND,2022-12-23,Free,84.23818571950592,0.7080508212661378,0.7316861084547317,30,82.46425573969717,58.85279571356225,63.7829958338591,63.635266824120805,59.66846453397062,2025-05-30,Q7,Science,87,5,No,,4,151,Mobile,5.0,Feature Request,2025-05-03,Neutral
c2237042-38e9-4157-84b6-078f2e3a1c16,29,Male,ND,2022-12-23,Free,84.23818571950592,0.7080508212661378,0.7316861084547317,30,82.46425573969717,58.85279571356225,63.7829958338591,63.635266824120805,59.66846453397062,2025-05-30,Q7,Science,87,5,No,,4,151,Mobile,3.0,Suggestion,2025-06-17,Negative
c2237042-38e9-4157-84b6-078f2e3a1c16,29,Male,ND,2022-12-23,Free,84.23818571950592,0.7080508212661378,0.7316861084547317,30,82.46425573969717,58.85279571356225,63.7829958338591,63.635266824120805,59.66846453397062,2025-01-29,Q15,History,83,24,No,77.0,2,62,Desktop,5.0,Feature Request,2025-05-03,Neutral
c2237042-38e9-4157-84b6-078f2e3a1c16,29,Male,ND,2022-12-23,Free,84.23818571950592,0.7080508212661378,0.7316861084547317,30,82.46425573969717,58.85279571356225,63.7829958338591,63.635266824120805,59.66846453397062,2025-01-29,Q15,History,83,24,No,77.0,2,62,Desktop,3.0,Suggestion,2025-06-17,Negative
c2237042-38e9-4157-84b6-078f2e3a1c16,29,Male,ND,2022-12-23,Free,84.23818571950592,0.7080508212661378,0.7316861084547317,30,82.46425573969717,58.85279571356225,63.7829958338591,63.635266824120805,59.66846453397062,2025-03-20,Q11,Science,59,15,No,,2,93,Mobile,5.0,Feature Request,2025-05-03,Neutral
c2237042-38e9-4157-84b6-078f2e3a1c16,29,Male,ND,2022-12-23,Free,84.23818571950592,0.7080508212661378,0.7316861084547317,30,82.46425573969717,58.85279571356225,63.7829958338591,63.635266824120805,59.66846453397062,2025-03-20,Q11,Science,59,15,No,,2,93,Mobile,3.0,Suggestion,2025-06-17,Negative
6e90c698-703e-46a0-b137-62d2adca428a,21,Female,ND,2024-04-21,Free,81.29148905492747,0.6800961145924023,0.48239353736478036,16,79.92419683347475,83.33467931113745,66.60850691483566,65.5967124842485,64.65659409113222,2025-04-27,Q9,Math,72,15,No,71.0,2,148,Desktop,4.0,Suggestion,2025-05-27,Neutral
6e90c698-703e-46a0-b137-62d2adca428a,21,Female,ND,2024-04-21,Free,81.29148905492747,0.6800961145924023,0.48239353736478036,16,79.92419683347475,83.33467931113745,66.60850691483566,65.5967124842485,64.65659409113222,2025-04-27,Q9,Math,72,15,No,71.0,2,148,Desktop,3.0,Suggestion,2025-05-04,Neutral
6e90c698-703e-46a0-b137-62d2adca428a,21,Female,ND,2024-04-21,Free,81.29148905492747,0.6800961145924023,0.48239353736478036,16,79.92419683347475,83.33467931113745,66.60850691483566,65.5967124842485,64.65659409113222,2025-06-30,Q9,History,85,5,Yes,71.0,4,165,Mobile,4.0,Suggestion,2025-05-27,Neutral
6e90c698-703e-46a0-b137-62d2adca428a,21,Female,ND,2024-04-21,Free,81.29148905492747,0.6800961145924023,0.48239353736478036,16,79.92419683347475,83.33467931113745,66.60850691483566,65.5967124842485,64.65659409113222,2025-06-30,Q9,History,85,5,Yes,71.0,4,165,Mobile,3.0,Suggestion,2025-05-04,Neutral
6e90c698-703e-46a0-b137-62d2adca428a,21,Female,ND,2024-04-21,Free,81.29148905492747,0.6800961145924023,0.48239353736478036,16,79.92419683347475,83.33467931113745,66.60850691483566,65.5967124842485,64.65659409113222,2025-04-12,Q2,Science,67,17,Yes,82.0,2,121,Mobile,4.0,Suggestion,2025-05-27,Neutral
6e90c698-703e-46a0-b137-62d2adca428a,21,Female,ND,2024-04-21,Free,81.29148905492747,0.6800961145924023,0.48239353736478036,16,79.92419683347475,83.33467931113745,66.60850691483566,65.5967124842485,64.65659409113222,2025-04-12,Q2,Science,67,17,Yes,82.0,2,121,Mobile,3.0,Suggestion,2025-05-04,Neutral
6e90c698-703e-46a0-b137-62d2adca428a,21,Female,ND,2024-04-21,Free,81.29148905492747,0.6800961145924023,0.48239353736478036,16,79.92419683347475,83.33467931113745,66.60850691483566,65.5967124842485,64.65659409113222,2025-05-17,Q18,Science,72,13,Yes,84.0,4,46,Mobile,4.0,Suggestion,2025-05-27,Neutral
6e90c698-703e-46a0-b137-62d2adca428a,21,Female,ND,2024-04-21,Free,81.29148905492747,0.6800961145924023,0.48239353736478036,16,79.92419683347475,83.33467931113745,66.60850691483566,65.5967124842485,64.65659409113222,2025-05-17,Q18,Science,72,13,Yes,84.0,4,46,Mobile,3.0,Suggestion,2025-05-04,Neutral
6e90c698-703e-46a0-b137-62d2adca428a,21,Female,ND,2024-04-21,Free,81.29148905492747,0.6800961145924023,0.48239353736478036,16,79.92419683347475,83.33467931113745,66.60850691483566,65.5967124842485,64.65659409113222,2025-01-16,Q9,Science,72,12,No,,4,102,Mobile,4.0,Suggestion,2025-05-27,Neutral
6e90c698-703e-46a0-b137-62d2adca428a,21,Female,ND,2024-04-21,Free,81.29148905492747,0.6800961145924023,0.48239353736478036,16,79.92419683347475,83.33467931113745,66.60850691483566,65.5967124842485,64.65659409113222,2025-01-16,Q9,Science,72,12,No,,4,102,Mobile,3.0,Suggestion,2025-05-04,Neutral
6e90c698-703e-46a0-b137-62d2adca428a,21,Female,ND,2024-04-21,Free,81.29148905492747,0.6800961145924023,0.48239353736478036,16,79.92419683347475,83.33467931113745,66.60850691483566,65.5967124842485,64.65659409113222,2025-01-18,Q8,English,60,5,Yes,,4,55,Mobile,4.0,Suggestion,2025-05-27,Neutral
6e90c698-703e-46a0-b137-62d2adca428a,21,Female,ND,2024-04-21,Free,81.29148905492747,0.6800961145924023,0.48239353736478036,16,79.92419683347475,83.33467931113745,66.60850691483566,65.5967124842485,64.65659409113222,2025-01-18,Q8,English,60,5,Yes,,4,55,Mobile,3.0,Suggestion,2025-05-04,Neutral
